,0
291,0.40955631399317394
292,0.5262327818078083
293,0.5262327818078083
294,0.823529411764706
295,0.3857142857142858
296,0.5
297,0.5
298,0.1019722330666083
299,0.5262327818078083
300,0.3537414965986396
301,0.5169230769230769
302,0.5262327818078083
303,0.5262327818078083
304,0.31818181818181845
305,0.7499999999999999
306,0.5262327818078083
307,0.47882136279926335
308,0.444526655854911
309,0.5
310,0.8888888888888888
311,0.8
312,0.5262327818078083
313,0.7209302325581395
314,0.5262327818078083
315,0.7499999999999999
316,0.33333333333333337
317,0.7499999999999999
318,0.5
319,0.6302816901408453
320,0.517274472168906
321,0.4516129032258067
322,0.8120805369127518
323,0.46733668341708556
324,0.5262327818078083
325,0.7499999999999999
326,0.5135135135135137
327,0.5752212389380529
328,0.5
329,0.5
330,0.2500000000000001
331,0.48076923076923084
332,0.6262135922330102
333,0.32208588957055173
334,0.5262327818078083
335,0.5262327818078083
336,0.5
337,0.5262327818078083
338,0.20895522388059729
339,0.27450980392156843
340,0.7142857142857141
341,0.6291390728476822
342,0.5
343,0.29885057471264376
344,0.90625
345,0.8684210526315791
346,0.8214285714285715
347,0.9905154624030674
348,0.5
349,0.7924812030075188
350,0.19999999999999996
351,0.7499999999999999
352,0.4477611940298505
353,0.33333333333333337
354,0.4591836734693877
355,0.6226415094339623
356,0.27272727272727293
357,0.5262327818078083
358,0.7499999999999999
359,0.7058823529411765
360,0.5262327818078083
361,0.8421052631578949
362,0.4642857142857145
363,0.6666666666666666
364,0.7727272727272727
365,0.5
366,0.33333333333333337
367,0.6976744186046511
368,0.5
369,0.5267857142857144
370,0.44444444444444464
371,0.4526315789473684
372,0.5262327818078083
373,0.33333333333333337
374,0.5262327818078083
375,0.9342260694568084
376,0.5262327818078083
377,0.5262327818078083
378,0.5
379,0.8
380,0.7499999999999999
381,0.5584415584415585
382,0.6101694915254235
383,0.5262327818078083
384,0.5
385,0.810126582278481
386,0.5454545454545455
387,0.6748852728162169
388,0.32499999999999984
389,0.33333333333333337
390,0.5859375000000002
391,0.3305084745762712
392,0.3106796116504854
393,0.875
394,0.9493670886075948
395,0.5262327818078083
396,0.5
397,0.67948717948718
398,0.5110059658506481
399,0.6016543124397079
400,0.16831683168316824
401,0.6750000000000002
402,0.5
403,0.9230769230769229
404,0.8681778098153902
405,0.83150800336984
406,0.7714872740513108
407,0.7450980392156863
408,0.5243902439024387
409,0.8716577540106951
410,0.35235378031383735
411,0.3294117647058823
412,0.8507885407374197
413,0.5262327818078083
414,0.6071428571428569
415,0.7499999999999999
416,0.5
417,0.6923076923076924
418,0.2038834951456311
419,0.6078431372549018
420,0.690637179516096
421,0.38888888888888884
422,0.5262327818078083
423,0.5262327818078083
424,0.37656903765690397
425,0.5
426,0.5
427,0.7368421052631577
428,0.5262327818078083
429,0.46153846153846145
430,0.7448979591836734
431,0.08333333333333326
432,0.5
433,0.6116015132408574
434,0.3739376770538242
435,0.5
436,0.5262327818078083
437,0.5347593582887697
438,0.7187500000000002
439,0.5262327818078083
440,0.46153846153846145
441,0.2820512820512824
442,0.5
443,0.625
444,0.6953125000000002
445,0.5
446,0.9166666666666667
447,0.5689851767388825
448,0.27536231884057993
449,0.5262327818078083
450,0.6666666666666671
451,0.6356589147286823
452,0.45185185185185184
453,0.7755102040816326
454,0.5262327818078083
455,0.2500000000000001
456,0.5657894736842105
457,0.34482758620689646
458,0.8208958630311967
459,0.9574603716349328
460,0.5262327818078083
461,0.5664505672609401
462,0.5262327818078083
463,0.9851337703275682
464,0.5262327818078083
465,0.5262327818078083
466,0.5262327818078083
467,0.33333333333333337
468,0.3513513513513513
469,0.578947368421053
470,0.5
471,0.6444444444444445
472,0.5526315789473685
473,0.8846153846153847
474,0.9180578374203836
475,0.7541666666666667
476,0.5262327818078083
477,0.5262327818078083
478,0.5262327818078083
479,0.4285714285714284
480,0.7499999999999999
481,0.5262327818078083
482,0.4726368159203981
483,0.7565982404692086
484,0.6429335818357289
485,0.6363636363636364
486,0.6262135922330102
487,0.7692307692307692
488,0.5970149253731343
489,0.5
490,0.08333333333333326
491,0.3693910911319984
492,0.5262327818078083
493,0.5262327818078083
494,0.5262327818078083
495,0.7619047619047622
496,0.5262327818078083
497,0.8888888888888888
498,0.7785714285714287
499,0.2500000000000001
500,0.7499999999999999
501,0.8
502,0.7499999999999999
503,0.4842105263157894
504,0.5555555555555554
505,0.2883895131086145
506,0.5262327818078083
507,0.5262327818078083
508,0.5262327818078083
509,0.5
510,0.5172413793103444
511,0.5262327818078083
512,0.4726368159203981
513,0.4477611940298505
514,0.818181818181818
515,0.5714285714285716
516,0.724137931034483
517,0.5262327818078083
518,0.5
519,0.5
520,0.4537987679671459
521,0.5262327818078083
522,0.699179935157972
523,0.5262327818078083
524,0.34482758620689646
525,0.5642458100558659
526,0.6349206349206349
527,0.7499999999999999
528,0.8020330678228416
529,0.9987791066050391
530,0.5
531,0.33333333333333337
532,0.5
533,0.5
534,0.5438596491228068
535,0.5
536,0.5528455284552846
537,0.8026315789473686
538,0.7499999999999999
539,0.5262327818078083
540,0.6422018348623854
541,0.7349726775956282
542,0.39634146341463417
543,0.3384615384615387
544,0.5262327818078083
545,0.5043478260869565
546,0.7222222222222222
547,0.5262327818078083
548,0.8666666666666666
549,0.19999999999999996
550,0.2500000000000001
551,0.7297953905324696
552,0.5
553,0.5262327818078083
554,0.5262327818078083
555,0.8289473684210525
556,0.5769230769230766
557,0.352941176470588
558,0.7565950014507055
559,0.7555555555555554
560,0.74
561,0.5
562,0.6666666666666666
563,0.5
564,0.125
565,0.5262327818078083
566,0.5
567,0.5262327818078083
568,0.6808510638297872
569,0.5262327818078083
570,0.6444444444444445
571,0.6499999999999999
572,0.7499999999999999
573,0.4696969696969696
574,0.28282828282828265
575,0.5262327818078083
576,0.4545454545454545
577,0.5714285714285716
578,0.5
579,0.5262327818078083
580,0.5
581,0.5555555555555554
582,0.7499999999999999
583,0.5
584,0.5
585,0.40000000000000013
586,0.3973214285714286
587,0.6785714285714288
588,0.6666666666666666
589,0.5
590,0.5262327818078083
591,0.6666666666666666
592,0.5262327818078083
593,0.5740865273384946
594,0.8571428571428571
595,0.08108108108108103
596,0.16666666666666674
597,0.5
598,0.9444444444444444
599,0.6911764705882352
600,0.6582579723940979
601,0.5714285714285716
602,0.5539033457249072
603,0.33333333333333337
604,0.3764705882352941
605,0.6163522012578619
606,0.5
607,0.5262327818078083
608,0.2914572864321605
609,0.7272727272727271
610,0.363517060367454
611,0.5714285714285716
612,0.44036697247706436
613,0.9444444444444444
614,0.6153846153846156
615,0.13582408264673373
616,0.8741721854304635
617,0.6659436008676792
618,0.42483660130718914
619,0.6000799053524193
620,0.5262327818078083
621,0.7857142857142858
622,0.5
623,0.5262327818078083
624,0.5
625,0.7727272727272727
626,0.5262327818078083
627,0.5262327818078083
628,0.692307692307692
629,0.5859375000000002
630,0.9169688749185134
631,0.5262327818078083
632,0.6105263157894736
633,0.5
634,0.5262327818078083
635,0.4737672181921908
636,0.08333333333333326
637,0.2455089820359282
638,0.8571428571428571
639,0.5262327818078083
640,0.125
641,0.8999999999999999
642,0.5262327818078083
643,0.2500000000000001
644,0.6923076923076924
645,0.41272051996285974
646,0.5262327818078083
647,0.5434782608695654
648,0.5535714285714283
649,0.5
650,0.5
651,0.4036036036036035
652,0.5262327818078083
653,0.5834142564483099
654,0.5999999999999999
655,0.5
656,0.8333333333333333
657,0.37313432835820903
658,0.4777448071216617
659,0.7527760820258194
660,0.5807860262008734
661,0.4279234569275594
662,0.6595744680851064
663,0.45794392523364524
664,0.9478876556416611
665,0.49180327868852447
666,0.5
667,0.19999999999999996
668,0.5
669,0.39482880523586594
670,0.6086956521739129
671,0.38348678630219646
672,0.9264932665174829
673,0.5262327818078083
674,0.2500000000000001
675,0.5262327818078083
676,0.5262327818078083
677,0.5262327818078083
678,0.18181818181818177
679,0.4285714285714284
680,0.4285714285714284
681,0.5262327818078083
682,0.44339622641509424
683,0.2500000000000001
684,0.8333333333333333
685,0.7205882352941178
686,0.5483870967741933
687,0.4984984984984985
688,0.6111111111111112
689,0.5262327818078083
690,0.125
691,0.40816326530612257
692,0.30434782608695654
693,0.3636363636363641
694,0.47982708933717566
695,0.41176470588235314
696,0.9519383122671627
697,0.5007965040860183
698,0.5262327818078083
699,0.5262327818078083
700,0.5262327818078083
701,0.3205128205128208
702,0.5
703,0.3846153846153848
704,0.875
705,0.470588235294118
706,0.5333333333333333
707,0.13709522083652093
708,0.5
709,0.40000000000000013
710,0.5058971795862762
711,0.7007874015748031
712,0.5262327818078083
713,0.6302816901408453
714,0.33333333333333337
715,0.23809523809523825
716,0.7619047619047622
717,0.9583333333333334
718,0.5262327818078083
719,0.2500000000000001
720,0.5262327818078083
721,0.40000000000000013
722,0.49177877428998495
723,0.5262327818078083
724,0.5
725,0.41592920353982277
726,0.4257425742574259
727,0.4273504273504277
728,0.8333333333333333
729,0.5262327818078083
730,0.7499999999999999
731,0.1428571428571429
732,0.6296296296296295
733,0.7777777777777779
734,0.19999999999999996
735,0.4257570759523186
736,0.6678700361010828
737,0.8076923076923077
738,0.220183486238532
739,0.8999999999999999
740,0.5249999999999999
741,0.5262327818078083
742,0.676470588235294
743,0.5262327818078083
744,0.6666666666666666
745,0.5262327818078083
746,0.5262327818078083
747,0.8
748,0.8571428571428571
749,0.5
750,0.5
751,0.5262327818078083
752,0.07475612219616679
753,0.5333333333333333
754,0.7083333333333331
755,0.3571428571428572
756,0.17647058823529405
757,0.4285714285714284
758,0.5262327818078083
759,0.6064516129032258
760,0.5262327818078083
761,0.8888888888888888
762,0.8571428571428571
763,0.5425101214574896
764,0.5092592592592594
765,0.5333333333333333
766,0.5555555555555558
767,0.421052631578947
768,0.375
769,0.3396226415094339
770,0.4044444444444446
771,0.5
772,0.8095238095238093
773,0.5262327818078083
774,0.8587117336060014
775,0.5262327818078083
776,0.5
777,0.2500000000000001
778,0.3215011962301396
779,0.6190476190476193
780,0.707482993197279
781,0.550564735209575
782,0.5
783,0.512278309610188
784,0.6558628208940429
785,0.7159768025103187
786,0.3928571428571431
787,0.5
788,0.8333333333333333
789,0.5
790,0.7939914163090127
791,0.5262327818078083
792,0.5714285714285716
793,0.5
794,0.8
795,0.4334201033768499
796,0.5
797,0.5262327818078083
798,0.4402985074626865
799,0.09090909090909094
800,0.4736842105263156
801,0.6315789473684209
802,0.5702515177797052
803,0.603057371538885
804,0.6206896551724135
805,0.43750000000000033
806,0.5262327818078083
807,0.4418604651162791
808,0.6666666666666666
809,0.43846153846153835
810,0.50814332247557
811,0.7664233576642335
812,0.7692990870189546
813,0.6113744075829383
814,0.32388786951020454
815,0.5
816,0.5778781038374716
817,0.5
818,0.4186046511627908
819,0.5262327818078083
820,0.7629529301570093
821,0.39682539682539697
822,0.5
823,0.5
824,0.8571428571428571
825,0.5
826,0.5
827,0.6421272645403325
828,0.5262327818078083
829,0.7688888888888888
830,0.2500000000000001
831,0.5140845070422536
832,0.8
833,0.16666666666666674
834,0.6498855835240274
835,0.6666666666666666
836,0.19999999999999996
837,0.5185185185185187
838,0.5
839,0.692307692307692
840,0.6597606073289308
841,0.5262327818078083
842,0.7499999999999999
843,0.5
844,0.45945945945945943
845,0.5
846,0.5262327818078083
847,0.5262327818078083
848,0.875
849,0.3124999999999998
850,0.6499999999999999
851,0.7475728155339804
852,0.9523809523809523
853,0.8958333333333334
854,0.5262327818078083
855,0.4933333333333333
856,0.3464566929133862
857,0.4202898550724635
858,0.5
859,0.19999999999999996
860,0.8333333333333333
861,0.6666666666666666
862,0.4285714285714284
863,0.875
864,0.5262327818078083
865,0.8888888888888888
866,0.2500000000000001
867,0.4166666666666664
868,0.5
869,0.7777777777777779
870,0.3124999999999998
871,0.7042253521126762
872,0.5262327818078083
873,0.8245053493882356
874,0.8333333333333333
875,0.5999999999999999
876,0.641025641025641
877,0.5384615384615385
878,0.5
879,0.23592787824584704
880,0.5908140847758441
881,0.1428571428571429
882,0.9583333333333334
883,0.5277777777777779
884,0.3684210526315791
885,0.5657894736842105
886,0.6148007590132829
887,0.5
888,0.44444444444444464
889,0.5419847328244275
890,0.5262327818078083
891,0.7619047619047622
892,0.6666666666666666
893,0.7000000000000001
894,0.4473684210526315
895,0.5106382978723404
896,0.4166666666666664
897,0.7500624229391235
898,0.7619047619047618
899,0.5915492957746481
900,0.625
901,0.5
902,0.875
903,0.5319597284008428
904,0.4339622641509432
905,0.5
906,0.6153846153846156
907,0.7049180327868854
908,0.85
909,0.5
910,0.5262327818078083
911,0.6727272727272728
912,0.5
913,0.5262327818078083
914,0.5
915,0.6949152542372882
916,0.5262327818078083
917,0.3846153846153848
918,0.7142857142857141
919,0.2500000000000001
920,0.2500000000000001
921,0.22110552763819102
922,0.5262327818078083
923,0.5247740784947881
924,0.5262327818078083
925,0.8245614035087722
926,0.8181818181818182
927,0.05555555555555558
928,0.8995156379700687
929,0.5262327818078083
930,0.6193548387096776
931,0.8103448275862067
932,0.8333333333333333
933,0.5
934,0.1428571428571429
935,0.669724770642202
936,0.574549474228723
937,0.7499999999999999
938,0.6291739894551844
939,0.6552655265526551
940,0.5262327818078083
941,0.8888888888888888
942,0.8125
943,0.08259403221119643
944,0.5262327818078083
945,0.5262327818078083
946,0.21839080459770122
947,0.7555555555555554
948,0.5262327818078083
949,0.7368421052631581
950,0.6062992125984252
951,0.4075829383886257
952,0.5
953,0.5
954,0.21956924364738806
955,0.5
956,0.19999999999999996
957,0.5262327818078083
958,0.4028629856850714
959,0.8333333333333333
960,0.5793357933579336
961,0.7410710874043799
962,0.5
963,0.9607334496099524
964,0.7240690930973145
965,0.7499999999999999
966,0.6407828756888293
967,0.5
968,0.8333333333333333
969,0.7000000000000001
970,0.8333333333333333
971,0.5262327818078083
972,0.647058823529412
973,0.7739726027397261
974,0.5262327818078083
975,0.7187500000000002
976,0.5
977,0.19999999999999996
978,0.0702076942023625
979,0.8888888888888888
980,0.33333333333333337
981,0.5262327818078083
982,0.44554455445544594
983,0.5262327818078083
984,0.6876006441223831
985,0.8999999999999999
986,0.5262327818078083
987,0.8020330678228416
988,0.5
989,0.5262327818078083
990,0.5
991,0.6400000000000003
992,0.8260869565217391
993,0.5262327818078083
994,0.7028753993610225
995,0.562893081761006
996,0.5
997,0.5262327818078083
998,0.6784063356385106
999,0.823529411764706
1000,0.6499999999999999
1001,0.5454545454545455
1002,0.5625000000000001
1003,0.6153846153846156
1004,0.4285714285714284
1005,0.5262327818078083
1006,0.5000000000000004
1007,0.5
1008,0.44067796610169496
1009,0.5
1010,0.5
1011,0.8899999999999999
1012,0.5172413793103444
1013,0.7600000000000001
1014,0.8622085417223413
1015,0.297872340425532
1016,0.7446808510638298
1017,0.923273776979729
1018,0.5319597284008428
1019,0.9166666666666667
1020,0.2500000000000001
1021,0.5
1022,0.38888888888888884
1023,0.8888888888888888
1024,0.5262327818078083
1025,0.5
1026,0.8333333333333333
1027,0.21907856098684486
1028,0.1676258590683103
1029,0.7142857142857141
1030,0.5
1031,0.5158730158730157
1032,0.9435553021882203
1033,0.5262327818078083
1034,0.9166666666666667
1035,0.5
1036,0.19999999999999996
1037,0.4285714285714284
1038,0.8999999999999999
1039,0.546808510638298
1040,0.4005435298627402
1041,0.5262327818078083
1042,0.3846153846153848
1043,0.5262327818078083
1044,0.5365853658536587
1045,0.19999999999999996
1046,0.18918918918918937
1047,0.5262327818078083
1048,0.7857142857142858
1049,0.5262327818078083
1050,0.5198651153081186
1051,0.5882352941176469
1052,0.7375187667697088
1053,0.5262327818078083
1054,0.8333333333333333
1055,0.5999999999999999
1056,0.9444444444444444
1057,0.8235294117647058
1058,0.5262327818078083
1059,0.5
1060,0.9285714285714286
1061,0.33333333333333337
1062,0.8208958630311962
1063,0.5384615384615385
1064,0.5262327818078083
1065,0.41176470588235314
1066,0.466666666666667
1067,0.5262327818078083
1068,0.8347457627118644
1069,0.5262327818078083
1070,0.125
1071,0.573529411764706
1072,0.731865284974093
1073,0.8786245188100852
1074,0.5434782608695654
1075,0.6521739130434783
1076,0.5262327818078083
1077,0.5
1078,0.5262327818078083
1079,0.5262327818078083
1080,0.7499999999999999
1081,0.3925925925925925
1082,0.5
1083,0.9775785902424727
1084,0.5
1085,0.5262327818078083
1086,0.39570274709471487
1087,0.5
1088,0.5
1089,0.5
1090,0.7857142857142858
1091,0.6279847638171986
1092,0.7307692307692306
1093,0.5278279627376559
1094,0.7499999999999999
1095,0.7499999999999999
1096,0.7874602742182262
1097,0.8888888888888888
1098,0.2593232054102269
1099,0.5262327818078083
1100,0.19844974978518337
1101,0.6732684101105153
1102,0.8260869565217391
1103,0.764705882352941
1104,0.5262327818078083
1105,0.8333333333333333
1106,0.7107843137254903
1107,0.5262327818078083
1108,0.2500000000000001
1109,0.5262327818078083
1110,0.5
1111,0.5
1112,0.375
1113,0.5262327818078083
1114,0.26388888888888906
1115,0.8571428571428571
1116,0.4737672181921917
1117,0.7021276595744683
1118,0.5326633165829147
1119,0.7499999999999999
1120,0.7297953905324696
1121,0.5262327818078083
1122,0.4361628709454797
1123,0.5262327818078083
1124,0.2500000000000001
1125,0.2880952380952383
1126,0.4731182795698925
1127,0.7368421052631581
1128,0.41059616034119706
1129,0.8571428571428571
1130,0.41954022988505735
1131,0.27053506243654335
1132,0.7391304347826086
1133,0.5
1134,0.2325581395348837
1135,0.5
1136,0.625
1137,0.12371663259396326
1138,0.6000000000000002
1139,0.5000000000000004
1140,0.6000000000000002
1141,0.2500000000000001
1142,0.7664233576642335
1143,0.8
1144,0.5
1145,0.5
1146,0.5262327818078083
1147,0.8574823917540526
1148,0.590909090909091
1149,0.6755293728532236
1150,0.5262327818078083
1151,0.8035714285714286
1152,0.6666666666666666
1153,0.866543363398096
1154,0.9416666666666665
1155,0.5262327818078083
1156,0.7499999999999999
1157,0.7499999999999999
1158,0.5
1159,0.641025641025641
1160,0.7000000000000001
1161,0.5262327818078083
1162,0.3783783783783784
1163,0.45945945945945943
1164,0.8027210884353743
1165,0.5262327818078083
1166,0.5999999999999999
1167,0.7142857142857144
1168,0.5939889282141876
1169,0.5
1170,0.5
1171,0.8113207547169812
1172,0.5262327818078083
1173,0.5901639344262292
1174,0.5262327818078083
1175,0.5
1176,0.5999999999999999
1177,0.7058823529411765
1178,0.2682926829268295
1179,0.578947368421053
1180,0.5262327818078083
1181,0.2500000000000001
1182,0.806451612903226
1183,0.323813905148957
1184,0.5
1185,0.6295533053103946
1186,0.5
1187,0.7000000000000001
1188,0.5
1189,0.8333333333333333
1190,0.45569620253164544
1191,0.8333333333333333
1192,0.7499999999999999
1193,0.7499999999999999
1194,0.816326530612245
1195,0.2222222222222221
1196,0.85
1197,0.7499999999999999
1198,0.5217391304347825
1199,0.5
1200,0.5262327818078083
1201,0.63583868676036
1202,0.4285714285714284
1203,0.466666666666667
1204,0.3500000000000001
1205,0.5
1206,0.4218750000000002
1207,0.5262327818078083
1208,0.8999999999999999
1209,0.5
1210,0.06718504248152324
1211,0.5
1212,0.4897959183673468
1213,0.8034682080924856
1214,0.6800000000000002
1215,0.33333333333333337
1216,0.6666666666666666
1217,0.5
1218,0.3436123348017621
1219,0.23076923076923084
1220,0.2500000000000001
1221,0.5262327818078083
1222,0.5
1223,0.5262327818078083
1224,0.29999999999999993
1225,0.1428571428571429
1226,0.25153374233128833
1227,0.8333333333333333
1228,0.7600000000000001
1229,0.1428571428571429
1230,0.7499999999999999
1231,0.5262327818078083
1232,0.5492584745762712
1233,0.6363636363636364
1234,0.764705882352941
1235,0.4655756890436713
1236,0.8718105261159055
1237,0.5262327818078083
1238,0.875
1239,0.625
1240,0.5999999999999999
1241,0.56
1242,0.5
1243,0.8999999999999999
1244,0.5
1245,0.5262327818078083
1246,0.5
1247,0.125
1248,0.9106416221417117
1249,0.275862068965517
1250,0.5555555555555554
1251,0.31683168316831667
1252,0.5262327818078083
1253,0.5262327818078083
1254,0.30000000000000027
1255,0.7142857142857141
1256,0.29999999999999993
1257,0.5
1258,0.5
1259,0.5
1260,0.11111111111111127
1261,0.5262327818078083
1262,0.9116162977513651
1263,0.7142857142857141
1264,0.5
1265,0.10000000000000009
1266,0.5262327818078083
1267,0.5
1268,0.45744680851063857
1269,0.5262327818078083
1270,0.724137931034483
1271,0.5262327818078083
1272,0.5262327818078083
1273,0.5
1274,0.5
1275,0.5882352941176469
1276,0.36742432083959586
1277,0.7499999999999999
1278,0.5262327818078083
1279,0.375
1280,0.5
1281,0.4400000000000004
1282,0.5384615384615385
1283,0.5
1284,0.8333333333333333
1285,0.7499999999999999
1286,0.5
1287,0.5
1288,0.5
1289,0.7422753091668453
1290,0.6666666666666666
1291,0.3942006836026406
1292,0.5
1293,0.9322821958180109
1294,0.7217532847821004
1295,0.5
1296,0.5262327818078083
1297,0.6543033761293389
1298,0.5714285714285716
1299,0.5283018867924524
1300,0.0769230769230771
1301,0.5262327818078083
1302,0.32692307692307687
1303,0.9798939300368495
1304,0.5
1305,0.8080837012651162
1306,0.9430900453756926
1307,0.9090909090909091
1308,0.7619047619047622
1309,0.5348837209302327
1310,0.5
1311,0.5139597860619186
1312,0.6281588447653425
1313,0.5
1314,0.3513513513513513
1315,0.5262327818078083
1316,0.4249999999999997
1317,0.5262327818078083
1318,0.17647058823529405
1319,0.5
1320,0.5
1321,0.5
1322,0.5
1323,0.6666666666666666
1324,0.5
1325,0.19999999999999996
1326,0.5
1327,0.33333333333333337
1328,0.2569637784546309
1329,0.5806451612903224
1330,0.692307692307692
1331,0.5262327818078083
1332,0.19999999999999996
1333,0.5099999999999996
1334,0.5
1335,0.5
1336,0.5399449035812672
1337,0.608620237385388
1338,0.7857142857142858
1339,0.5432098765432101
1340,0.6499999999999999
1341,0.9166666666666667
1342,0.1910112359550562
1343,0.8888888888888888
